ticker,exchange,name,sector,industry
BFS^C,NYSE,"SAUL CENTERS, INC.",N/A,N/A
BFS^D,NYSE,"SAUL CENTERS, INC.",N/A,N/A
SCG,NYSE,SCANA CORPORATION,PUBLIC UTILITIES,POWER GENERATION
SLB,NYSE,SCHLUMBERGER N.V.,ENERGY,OILFIELD SERVICES/EQUIPMENT
SNDR,NYSE,"SCHNEIDER NATIONAL, INC.",TRANSPORTATION,TRUCKING FREIGHT/COURIER SERVICES
SWM,NYSE,"SCHWEITZER-MAUDUIT INTERNATIONAL, INC.",BASIC INDUSTRIES,PAPER
SAIC,NYSE,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,TECHNOLOGY,EDP SERVICES
SALT,NYSE,SCORPIO BULKERS INC.,TRANSPORTATION,MARINE TRANSPORTATION
SLTB,NYSE,SCORPIO BULKERS INC.,TRANSPORTATION,MARINE TRANSPORTATION
SBBC,NYSE,SCORPIO TANKERS INC.,TRANSPORTATION,MARINE TRANSPORTATION
SBNA,NYSE,SCORPIO TANKERS INC.,TRANSPORTATION,MARINE TRANSPORTATION
STNG,NYSE,SCORPIO TANKERS INC.,TRANSPORTATION,MARINE TRANSPORTATION
SMG,NYSE,SCOTTS MIRACLE-GRO COMPANY (THE),BASIC INDUSTRIES,AGRICULTURAL CHEMICALS
KMM,NYSE,SCUDDER MULTI-MARKET INCOME TRUST,N/A,N/A
KTF,NYSE,SCUDDER MUNICIPLE INCOME TRUST,N/A,N/A
KST,NYSE,SCUDDER STRATEGIC INCOME TRUST,N/A,N/A
KSM,NYSE,SCUDDER STRATEGIC MUNICIPLE INCOME TRUST,N/A,N/A
SE,NYSE,SEA LIMITED,CONSUMER SERVICES,OTHER CONSUMER SERVICES
SA,NYSE,"SEABRIDGE GOLD, INC.",BASIC INDUSTRIES,PRECIOUS METALS
CKH,NYSE,"SEACOR HOLDINGS, INC.",TRANSPORTATION,MARINE TRANSPORTATION
SMHI,NYSE,SEACOR MARINE HOLDINGS INC.,TRANSPORTATION,MARINE TRANSPORTATION
SDRL,NYSE,SEADRILL LIMITED,ENERGY,OIL & GAS PRODUCTION
SDLP,NYSE,SEADRILL PARTNERS LLC,ENERGY,OIL & GAS PRODUCTION
SEE,NYSE,SEALED AIR CORPORATION,BASIC INDUSTRIES,MAJOR CHEMICALS
SSW,NYSE,SEASPAN CORPORATION,TRANSPORTATION,MARINE TRANSPORTATION
SSW^D,NYSE,SEASPAN CORPORATION,N/A,N/A
SSW^E,NYSE,SEASPAN CORPORATION,N/A,N/A
SSW^G,NYSE,SEASPAN CORPORATION,N/A,N/A
SSW^H,NYSE,SEASPAN CORPORATION,N/A,N/A
SSWA,NYSE,SEASPAN CORPORATION,TRANSPORTATION,MARINE TRANSPORTATION
SSWN,NYSE,SEASPAN CORPORATION,TRANSPORTATION,MARINE TRANSPORTATION
SEAS,NYSE,"SEAWORLD ENTERTAINMENT, INC.",CONSUMER SERVICES,SERVICES-MISC. AMUSEMENT & RECREATION
JBN,NYSE,SELECT ASSET INC.,FINANCE,FINANCE: CONSUMER SERVICES
JBR,NYSE,SELECT ASSET INC.,FINANCE,FINANCE: CONSUMER SERVICES
WTTR,NYSE,"SELECT ENERGY SERVICES, INC.",ENERGY,OILFIELD SERVICES/EQUIPMENT
SEM,NYSE,SELECT MEDICAL HOLDINGS CORPORATION,HEALTH CARE,HOSPITAL/NURSING MANAGEMENT
SGZA,NYSE,"SELECTIVE INSURANCE GROUP, INC.",FINANCE,PROPERTY-CASUALTY INSURERS
SEMG,NYSE,SEMGROUP CORPORATION,ENERGY,OILFIELD SERVICES/EQUIPMENT
SMI,NYSE,SEMICONDUCTOR  MANUFACTURING INTERNATIONAL CORPORATION,TECHNOLOGY,SEMICONDUCTORS
SRE,NYSE,SEMPRA ENERGY,PUBLIC UTILITIES,NATURAL GAS DISTRIBUTION
SRE^A,NYSE,SEMPRA ENERGY,PUBLIC UTILITIES,NATURAL GAS DISTRIBUTION
SEND,NYSE,"SENDGRID, INC.",TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE
ST,NYSE,SENSATA TECHNOLOGIES HOLDING PLC,CAPITAL GOODS,INDUSTRIAL MACHINERY/COMPONENTS
SXT,NYSE,SENSIENT TECHNOLOGIES CORPORATION,BASIC INDUSTRIES,MAJOR CHEMICALS
SQNS,NYSE,SEQUANS COMMUNICATIONS S.A.,TECHNOLOGY,SEMICONDUCTORS
SRG,NYSE,SERITAGE GROWTH PROPERTIES,FINANCE,REAL ESTATE
SRG^A,NYSE,SERITAGE GROWTH PROPERTIES,N/A,N/A
SCI,NYSE,SERVICE CORPORATION INTERNATIONAL,CONSUMER SERVICES,OTHER CONSUMER SERVICES
SERV,NYSE,"SERVICEMASTER GLOBAL HOLDINGS, INC.",CONSUMER SERVICES,OTHER CONSUMER SERVICES
NOW,NYSE,"SERVICENOW, INC.",TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE
SHAK,NYSE,"SHAKE SHACK, INC.",CONSUMER SERVICES,RESTAURANTS
SJR,NYSE,SHAW COMMUNICATIONS INC.,CONSUMER SERVICES,TELEVISION SERVICES
SHLX,NYSE,"SHELL MIDSTREAM PARTNERS, L.P.",ENERGY,NATURAL GAS DISTRIBUTION
SHW,NYSE,SHERWIN-WILLIAMS COMPANY (THE),CONSUMER SERVICES,RETAIL: BUILDING MATERIALS
SHG,NYSE,SHINHAN FINANCIAL GROUP CO LTD,FINANCE,MAJOR BANKS
SFL,NYSE,SHIP FINANCE INTERNATIONAL LIMITED,TRANSPORTATION,MARINE TRANSPORTATION
SHOP,NYSE,SHOPIFY INC.,TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE
SSTK,NYSE,"SHUTTERSTOCK, INC.",TECHNOLOGY,EDP SERVICES
SBGL,NYSE,SIBANYE GOLD LIMITED,BASIC INDUSTRIES,PRECIOUS METALS
SIG,NYSE,SIGNET JEWELERS LIMITED,CONSUMER SERVICES,CONSUMER SPECIALTIES
SBOW,NYSE,"SILVERBOW RESORCES, INC.",ENERGY,OIL & GAS PRODUCTION
SPG,NYSE,"SIMON PROPERTY GROUP, INC.",CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
SPG^J,NYSE,"SIMON PROPERTY GROUP, INC.",N/A,N/A
SSD,NYSE,"SIMPSON MANUFACTURING COMPANY, INC.",CAPITAL GOODS,INDUSTRIAL MACHINERY/COMPONENTS
SHI,NYSE,"SINOPEC SHANGAI PETROCHEMICAL COMPANY, LTD.",BASIC INDUSTRIES,MAJOR CHEMICALS
SITE,NYSE,"SITEONE LANDSCAPE SUPPLY, INC.",CONSUMER NON-DURABLES,FARMING/SEEDS/MILLING
SIX,NYSE,SIX FLAGS ENTERTAINMENT CORPORATION NEW,CONSUMER SERVICES,SERVICES-MISC. AMUSEMENT & RECREATION
SJW,NYSE,SJW GROUP,PUBLIC UTILITIES,WATER SUPPLY
SKM,NYSE,"SK TELECOM CO., LTD.",PUBLIC UTILITIES,TELECOMMUNICATIONS EQUIPMENT
SKX,NYSE,"SKECHERS U.S.A., INC.",CONSUMER NON-DURABLES,SHOE MANUFACTURING
SLG,NYSE,SL GREEN REALTY CORPORATION,CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
SLG^I,NYSE,SL GREEN REALTY CORPORATION,N/A,N/A
SM,NYSE,SM ENERGY COMPANY,ENERGY,OIL & GAS PRODUCTION
SFS,NYSE,SMART,CONSUMER SERVICES,FOOD CHAINS
SMAR,NYSE,SMARTSHEET INC.,TECHNOLOGY,EDP SERVICES
SNN,NYSE,"SMITH & NEPHEW SNATS, INC.",HEALTH CARE,INDUSTRIAL SPECIALTIES
AOS,NYSE,SMITH (A.O.) CORPORATION,CONSUMER DURABLES,CONSUMER ELECTRONICS/APPLIANCES
SNAP,NYSE,SNAP INC.,TECHNOLOGY,"COMPUTER SOFTWARE: PROGRAMMING, DATA PROCESSING"
SNA,NYSE,SNAP-ON INCORPORATED,CAPITAL GOODS,INDUSTRIAL MACHINERY/COMPONENTS
IPOA,NYSE,SOCIAL CAPITAL HEDOSOPHIA HOLDINGS CORP.,FINANCE,BUSINESS SERVICES
IPOA.U,NYSE,SOCIAL CAPITAL HEDOSOPHIA HOLDINGS CORP.,N/A,N/A
IPOA.WS,NYSE,SOCIAL CAPITAL HEDOSOPHIA HOLDINGS CORP.,N/A,N/A
SQM,NYSE,SOCIEDAD QUIMICA Y MINERA S.A.,BASIC INDUSTRIES,MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS)
SOGO,NYSE,SOGOU INC.,TECHNOLOGY,EDP SERVICES
SOI,NYSE,"SOLARIS OILFIELD INFRASTRUCTURE, INC.",ENERGY,METAL FABRICATIONS
SMFG,NYSE,SUMITOMO MITSUI FINANCIAL GROUP INC,FINANCE,COMMERCIAL BANKS
SAH,NYSE,"SONIC AUTOMOTIVE, INC.",CONSUMER DURABLES,AUTOMOTIVE AFTERMARKET
SON,NYSE,SONOCO PRODUCTS COMPANY,CONSUMER DURABLES,CONTAINERS/PACKAGING
SNE,NYSE,SONY CORP ORD,CONSUMER NON-DURABLES,CONSUMER ELECTRONICS/APPLIANCES
BID,NYSE,SOTHEBY&#39;S,MISCELLANEOUS,BUSINESS SERVICES
SOR,NYSE,"SOURCE CAPITAL, INC.",N/A,N/A
SJI,NYSE,"SOUTH JERSEY INDUSTRIES, INC.",PUBLIC UTILITIES,OIL/GAS TRANSMISSION
SJIU,NYSE,"SOUTH JERSEY INDUSTRIES, INC.",PUBLIC UTILITIES,OIL/GAS TRANSMISSION
SXE,NYSE,"SOUTHCROSS ENERGY PARTNERS, L.P.",PUBLIC UTILITIES,NATURAL GAS DISTRIBUTION
SCE^G,NYSE,SOUTHERN CALIFORNIA EDISON COMPANY,N/A,N/A
SCE^H,NYSE,SOUTHERN CALIFORNIA EDISON COMPANY,N/A,N/A
SCE^J,NYSE,SOUTHERN CALIFORNIA EDISON COMPANY,N/A,N/A
SCE^K,NYSE,SOUTHERN CALIFORNIA EDISON COMPANY,N/A,N/A
SCE^L,NYSE,SOUTHERN CALIFORNIA EDISON COMPANY,N/A,N/A
SO,NYSE,SOUTHERN COMPANY (THE),PUBLIC UTILITIES,ELECTRIC UTILITIES: CENTRAL
SOJA,NYSE,SOUTHERN COMPANY (THE),PUBLIC UTILITIES,ELECTRIC UTILITIES: CENTRAL
SOJB,NYSE,SOUTHERN COMPANY (THE),PUBLIC UTILITIES,ELECTRIC UTILITIES: CENTRAL
SOJC,NYSE,SOUTHERN COMPANY (THE),PUBLIC UTILITIES,ELECTRIC UTILITIES: CENTRAL
SCCO,NYSE,SOUTHERN COPPER CORPORATION,BASIC INDUSTRIES,PRECIOUS METALS
LUV,NYSE,SOUTHWEST AIRLINES COMPANY,TRANSPORTATION,AIR FREIGHT/DELIVERY SERVICES
SWX,NYSE,"SOUTHWEST GAS HOLDINGS, INC.",PUBLIC UTILITIES,OIL & GAS PRODUCTION
SWN,NYSE,SOUTHWESTERN ENERGY COMPANY,ENERGY,OIL & GAS PRODUCTION
SPA,NYSE,SPARTON CORPORATION,TECHNOLOGY,ELECTRICAL PRODUCTS
SPE,NYSE,SPECIAL OPPORTUNITIES FUND INC.,N/A,N/A
SPE^B,NYSE,SPECIAL OPPORTUNITIES FUND INC.,N/A,N/A
SEP,NYSE,"SPECTRA ENERGY PARTNERS, LP",PUBLIC UTILITIES,NATURAL GAS DISTRIBUTION
SPB,NYSE,"SPECTRUM BRANDS HOLDINGS, INC.",MISCELLANEOUS,INDUSTRIAL MACHINERY/COMPONENTS
TRK,NYSE,"SPEEDWAY MOTORSPORTS, INC.",CONSUMER SERVICES,SERVICES-MISC. AMUSEMENT & RECREATION
SR,NYSE,SPIRE INC.,PUBLIC UTILITIES,OIL/GAS TRANSMISSION
SPR,NYSE,"SPIRIT AEROSYSTEMS HOLDINGS, INC.",CAPITAL GOODS,MILITARY/GOVERNMENT/TECHNICAL
SAVE,NYSE,"SPIRIT AIRLINES, INC.",TRANSPORTATION,AIR FREIGHT/DELIVERY SERVICES
SRC,NYSE,"SPIRIT REALTY CAPITAL, INC.",CONSUMER SERVICES,BUILDING OPERATORS
SRC^A,NYSE,"SPIRIT REALTY CAPITAL, INC.",N/A,N/A
SPOT,NYSE,SPOTIFY TECHNOLOGY S.A.,CONSUMER SERVICES,BROADCASTING
SRLP,NYSE,SPRAGUE RESOURCES LP,ENERGY,OIL REFINING/MARKETING
S,NYSE,SPRINT CORPORATION,PUBLIC UTILITIES,TELECOMMUNICATIONS EQUIPMENT
SPXC,NYSE,SPX CORPORATION,TECHNOLOGY,INDUSTRIAL MACHINERY/COMPONENTS
FLOW,NYSE,"SPX FLOW, INC.",TECHNOLOGY,INDUSTRIAL MACHINERY/COMPONENTS
SQ,NYSE,"SQUARE, INC.",TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE
JOE,NYSE,ST. JOE COMPANY (THE),CONSUMER SERVICES,HOMEBUILDING
STAG,NYSE,"STAG INDUSTRIAL, INC.",CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
STAG^B,NYSE,"STAG INDUSTRIAL, INC.",N/A,N/A
STAG^C,NYSE,"STAG INDUSTRIAL, INC.",N/A,N/A
SSI,NYSE,"STAGE STORES, INC.",CONSUMER SERVICES,CLOTHING/SHOE/ACCESSORY STORES
SMP,NYSE,"STANDARD MOTOR PRODUCTS, INC.",CAPITAL GOODS,AUTO PARTS:O.E.M.
SXI,NYSE,STANDEX INTERNATIONAL CORPORATION,TECHNOLOGY,INDUSTRIAL MACHINERY/COMPONENTS
SWJ,NYSE,"STANLEY BLACK & DECKER, INC.",CAPITAL GOODS,INDUSTRIAL MACHINERY/COMPONENTS
SWK,NYSE,"STANLEY BLACK & DECKER, INC.",CAPITAL GOODS,INDUSTRIAL MACHINERY/COMPONENTS
SWP,NYSE,"STANLEY BLACK & DECKER, INC.",CAPITAL GOODS,INDUSTRIAL MACHINERY/COMPONENTS
STN,NYSE,STANTEC INC,CONSUMER SERVICES,MILITARY/GOVERNMENT/TECHNICAL
SGU,NYSE,"STAR GROUP, L.P.",CONSUMER SERVICES,OTHER SPECIALTY STORES
SRT,NYSE,"STARTEK, INC.",TECHNOLOGY,PROFESSIONAL SERVICES
STWD,NYSE,"STARWOOD PROPERTY TRUST, INC.",CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
STT,NYSE,STATE STREET CORPORATION,FINANCE,MAJOR BANKS
STT^C,NYSE,STATE STREET CORPORATION,N/A,N/A
STT^D,NYSE,STATE STREET CORPORATION,N/A,N/A
STT^E,NYSE,STATE STREET CORPORATION,N/A,N/A
STT^G,NYSE,STATE STREET CORPORATION,N/A,N/A
STO,NYSE,STATOIL ASA,ENERGY,INTEGRATED OIL COMPANIES
SPLP,NYSE,STEEL PARTNERS HOLDINGS LP,CAPITAL GOODS,INDUSTRIAL SPECIALTIES
SPLP^A,NYSE,STEEL PARTNERS HOLDINGS LP,N/A,N/A
SCS,NYSE,STEELCASE INC.,CONSUMER DURABLES,OFFICE EQUIPMENT/SUPPLIES/SERVICES
SCA,NYSE,STELLUS CAPITAL INVESTMENT CORPORATION,N/A,N/A
SCM,NYSE,STELLUS CAPITAL INVESTMENT CORPORATION,N/A,N/A
SCL,NYSE,STEPAN COMPANY,BASIC INDUSTRIES,PACKAGE GOODS/COSMETICS
STE,NYSE,STERIS PLC,HEALTH CARE,INDUSTRIAL SPECIALTIES
STL,NYSE,STERLING BANCORP,FINANCE,MAJOR BANKS
STL^A,NYSE,STERLING BANCORP,FINANCE,MAJOR BANKS
STC,NYSE,STEWART INFORMATION SERVICES CORPORATION,FINANCE,SPECIALTY INSURERS
SF,NYSE,STIFEL FINANCIAL CORPORATION,FINANCE,INVESTMENT BANKERS/BROKERS/SERVICE
SF^A,NYSE,STIFEL FINANCIAL CORPORATION,FINANCE,INVESTMENT BANKERS/BROKERS/SERVICE
SFB,NYSE,STIFEL FINANCIAL CORPORATION,FINANCE,INVESTMENT BANKERS/BROKERS/SERVICE
STM,NYSE,STMICROELECTRONICS N.V.,TECHNOLOGY,SEMICONDUCTORS
EDF,NYSE,STONE HARBOR EMERGING MARKETS INCOME FUND,N/A,N/A
EDI,NYSE,STONE HARBOR EMERGING MARKETS TOTAL INCOME FUND,N/A,N/A
STON,NYSE,STONEMOR PARTNERS L.P.,CONSUMER SERVICES,OTHER CONSUMER SERVICES
SRI,NYSE,"STONERIDGE, INC.",CAPITAL GOODS,AUTO PARTS:O.E.M.
STOR,NYSE,STORE CAPITAL CORPORATION,CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
GJH,NYSE,STRATS TRUST,FINANCE,FINANCE: CONSUMER SERVICES
GJO,NYSE,STRATS TRUST,FINANCE,FINANCE: CONSUMER SERVICES
GJS,NYSE,STRATS TRUST,FINANCE,FINANCE: CONSUMER SERVICES
SYK,NYSE,STRYKER CORPORATION,HEALTH CARE,MEDICAL/DENTAL INSTRUMENTS
RGR,NYSE,"STURM, RUGER & COMPANY, INC.",CAPITAL GOODS,ORDNANCE AND ACCESSORIES
SPH,NYSE,"SUBURBAN PROPANE PARTNERS, L.P.",CONSUMER SERVICES,OTHER SPECIALTY STORES
INN,NYSE,"SUMMIT HOTEL PROPERTIES, INC.",CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
INN^D,NYSE,"SUMMIT HOTEL PROPERTIES, INC.",N/A,N/A
INN^E,NYSE,"SUMMIT HOTEL PROPERTIES, INC.",N/A,N/A
SUM,NYSE,"SUMMIT MATERIALS, INC.",BASIC INDUSTRIES,MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS)
SMLP,NYSE,"SUMMIT MIDSTREAM PARTNERS, LP",PUBLIC UTILITIES,NATURAL GAS DISTRIBUTION
SUI,NYSE,"SUN COMMUNITIES, INC.",CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
SLF,NYSE,SUN LIFE FINANCIAL INC.,FINANCE,LIFE INSURANCE
SXCP,NYSE,"SUNCOKE ENERGY PARTNERS, L.P.",BASIC INDUSTRIES,STEEL/IRON ORE
SXC,NYSE,"SUNCOKE ENERGY, INC.",BASIC INDUSTRIES,STEEL/IRON ORE
SU,NYSE,SUNCOR ENERGY  INC.,ENERGY,INTEGRATED OIL COMPANIES
STG,NYSE,SUNLANDS ONLINE EDUCATION GROUP,CONSUMER SERVICES,OTHER CONSUMER SERVICES
SUN,NYSE,SUNOCO LP,ENERGY,OIL REFINING/MARKETING
SHO,NYSE,"SUNSTONE HOTEL INVESTORS, INC.",CONSUMER SERVICES,HOTELS/RESORTS
SHO^E,NYSE,"SUNSTONE HOTEL INVESTORS, INC.",N/A,N/A
SHO^F,NYSE,"SUNSTONE HOTEL INVESTORS, INC.",N/A,N/A
STI,NYSE,"SUNTRUST BANKS, INC.",FINANCE,MAJOR BANKS
STI.WS.A,NYSE,"SUNTRUST BANKS, INC.",N/A,N/A
STI.WS.B,NYSE,"SUNTRUST BANKS, INC.",N/A,N/A
STI^A,NYSE,"SUNTRUST BANKS, INC.",N/A,N/A
SPN,NYSE,"SUPERIOR ENERGY SERVICES, INC.",ENERGY,OILFIELD SERVICES/EQUIPMENT
SUP,NYSE,"SUPERIOR INDUSTRIES INTERNATIONAL, INC.",CAPITAL GOODS,AUTO PARTS:O.E.M.
SVU,NYSE,SUPERVALU INC.,CONSUMER NON-DURABLES,FOOD DISTRIBUTORS
SLD,NYSE,SUTHERLAND ASSET MANAGEMENT CORPORATION,CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
SLDA,NYSE,SUTHERLAND ASSET MANAGEMENT CORPORATION,CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
SLDD,NYSE,SUTHERLAND ASSET MANAGEMENT CORPORATION,CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
SWZ,NYSE,"SWISS HELVETIA FUND, INC. (THE)",N/A,N/A
SWCH,NYSE,"SWITCH, INC.",TECHNOLOGY,"COMPUTER SOFTWARE: PROGRAMMING, DATA PROCESSING"
SYF,NYSE,SYNCHRONY FINANCIAL,FINANCE,FINANCE: CONSUMER SERVICES
SNX,NYSE,SYNNEX CORPORATION,TECHNOLOGY,RETAIL: COMPUTER SOFTWARE & PERIPHERAL EQUIPMENT
SNV,NYSE,SYNOVUS FINANCIAL CORP.,FINANCE,MAJOR BANKS
SNV^C,NYSE,SYNOVUS FINANCIAL CORP.,N/A,N/A
GJP,NYSE,"SYNTHETIC FIXED-INCOME SECURITIES, INC.",N/A,N/A
GJR,NYSE,"SYNTHETIC FIXED-INCOME SECURITIES, INC.",N/A,N/A
GJT,NYSE,"SYNTHETIC FIXED-INCOME SECURITIES, INC.",FINANCE,FINANCE: CONSUMER SERVICES
GJV,NYSE,"SYNTHETIC FIXED-INCOME SECURITIES, INC.",FINANCE,FINANCE: CONSUMER SERVICES
SYY,NYSE,SYSCO CORPORATION,CONSUMER NON-DURABLES,FOOD DISTRIBUTORS
SYX,NYSE,SYSTEMAX INC.,CONSUMER SERVICES,CATALOG/SPECIALTY DISTRIBUTION
DATA,NYSE,"TABLEAU SOFTWARE, INC.",TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE
TAHO,NYSE,"TAHOE RESOURCES, INC.",BASIC INDUSTRIES,PRECIOUS METALS
TLRD,NYSE,"TAILORED BRANDS, INC.",CONSUMER SERVICES,CLOTHING/SHOE/ACCESSORY STORES
TWN,NYSE,"TAIWAN FUND, INC. (THE)",N/A,N/A
TSM,NYSE,TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY LTD.,TECHNOLOGY,SEMICONDUCTORS
TAL,NYSE,TAL EDUCATION GROUP,CONSUMER SERVICES,OTHER CONSUMER SERVICES
TEGP,NYSE,"TALLGRASS ENERGY GP, LP",PUBLIC UTILITIES,NATURAL GAS DISTRIBUTION
TEP,NYSE,"TALLGRASS ENERGY PARTNERS, LP",PUBLIC UTILITIES,NATURAL GAS DISTRIBUTION
TALO,NYSE,"TALOS ENERGY, INC.",N/A,N/A
SKT,NYSE,"TANGER FACTORY OUTLET CENTERS, INC.",CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
TPR,NYSE,"TAPESTRY, INC.",CONSUMER NON-DURABLES,APPAREL
NGLS^A,NYSE,TARGA RESOURCES PARTNERS LP,N/A,N/A
TRGP,NYSE,"TARGA RESOURCES, INC.",PUBLIC UTILITIES,NATURAL GAS DISTRIBUTION
TGT,NYSE,TARGET CORPORATION,CONSUMER SERVICES,DEPARTMENT/SPECIALTY RETAIL STORES
TARO,NYSE,TARO PHARMACEUTICAL INDUSTRIES LTD.,HEALTH CARE,MAJOR PHARMACEUTICALS
TTM,NYSE,TATA MOTORS LTD,CAPITAL GOODS,AUTO MANUFACTURING
TCO,NYSE,"TAUBMAN CENTERS, INC.",CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
TCO^J,NYSE,"TAUBMAN CENTERS, INC.",N/A,N/A
TCO^K,NYSE,"TAUBMAN CENTERS, INC.",N/A,N/A
TMHC,NYSE,TAYLOR MORRISON HOME CORPORATION,CAPITAL GOODS,HOMEBUILDING
TCP,NYSE,"TC PIPELINES, LP",PUBLIC UTILITIES,NATURAL GAS DISTRIBUTION
TCF,NYSE,TCF FINANCIAL CORPORATION,FINANCE,MAJOR BANKS
TCF.WS,NYSE,TCF FINANCIAL CORPORATION,N/A,N/A
TCF^D,NYSE,TCF FINANCIAL CORPORATION,N/A,N/A
TSI,NYSE,"TCW STRATEGIC INCOME FUND, INC.",N/A,N/A
TEL,NYSE,TE CONNECTIVITY LTD.,CONSUMER NON-DURABLES,ELECTRONIC COMPONENTS
TISI,NYSE,"TEAM, INC.",CONSUMER SERVICES,OTHER CONSUMER SERVICES
FTI,NYSE,TECHNIPFMC PLC,ENERGY,METAL FABRICATIONS
TECK,NYSE,TECK RESOURCES LTD,BASIC INDUSTRIES,MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS)
TK,NYSE,TEEKAY CORPORATION,TRANSPORTATION,MARINE TRANSPORTATION
TGP,NYSE,TEEKAY LNG PARTNERS L.P.,CONSUMER SERVICES,MARINE TRANSPORTATION
TGP^A,NYSE,TEEKAY LNG PARTNERS L.P.,N/A,N/A
TGP^B,NYSE,TEEKAY LNG PARTNERS L.P.,N/A,N/A
TOO,NYSE,TEEKAY OFFSHORE PARTNERS L.P.,CONSUMER SERVICES,MARINE TRANSPORTATION
TOO^A,NYSE,TEEKAY OFFSHORE PARTNERS L.P.,N/A,N/A
TOO^B,NYSE,TEEKAY OFFSHORE PARTNERS L.P.,N/A,N/A
TOO^E,NYSE,TEEKAY OFFSHORE PARTNERS L.P.,N/A,N/A
TNK,NYSE,TEEKAY TANKERS LTD.,CONSUMER SERVICES,MARINE TRANSPORTATION
GCI,NYSE,TEGNA INC.,CONSUMER SERVICES,NEWSPAPERS/MAGAZINES
TGNA,NYSE,TEGNA INC.,CONSUMER SERVICES,BROADCASTING
TRC,NYSE,TEJON RANCH CO,FINANCE,REAL ESTATE
HQH,NYSE,TEKLA HEALTHCARE INVESTORS,N/A,N/A
THQ,NYSE,TEKLA HEALTHCARE OPPORTUNIES FUND,N/A,N/A
HQL,NYSE,TEKLA LIFE SCIENCES INVESTORS,N/A,N/A
THW,NYSE,TEKLA WORLD HEALTHCARE FUND,N/A,N/A
TDOC,NYSE,"TELADOC, INC.",HEALTH CARE,MEDICAL/NURSING SERVICES
TLRA,NYSE,"TELARIA, INC.",TECHNOLOGY,ADVERTISING
TPZ,NYSE,"TORTOISE POWER AND ENERGY INFRASTRUCTURE FUND, INC",N/A,N/A
TEO,NYSE,TELECOM ARGENTINA STET - FRANCE TELECOM S.A.,PUBLIC UTILITIES,TELECOMMUNICATIONS EQUIPMENT
TI,NYSE,TELECOM ITALIA S.P.A.,CONSUMER SERVICES,TELECOMMUNICATIONS EQUIPMENT
TI.A,NYSE,TELECOM ITALIA S.P.A.,N/A,N/A
TDY,NYSE,TELEDYNE TECHNOLOGIES INCORPORATED,CAPITAL GOODS,INDUSTRIAL MACHINERY/COMPONENTS
TFX,NYSE,TELEFLEX INCORPORATED,HEALTH CARE,MEDICAL/DENTAL INSTRUMENTS
VIV,NYSE,TELEFONICA BRASIL S.A.,PUBLIC UTILITIES,TELECOMMUNICATIONS EQUIPMENT
TEF,NYSE,TELEFONICA SA,PUBLIC UTILITIES,TELECOMMUNICATIONS EQUIPMENT
TDA,NYSE,"TELEPHONE AND DATA SYSTEMS, INC.",PUBLIC UTILITIES,TELECOMMUNICATIONS EQUIPMENT
TDE,NYSE,"TELEPHONE AND DATA SYSTEMS, INC.",PUBLIC UTILITIES,TELECOMMUNICATIONS EQUIPMENT
TDI,NYSE,"TELEPHONE AND DATA SYSTEMS, INC.",PUBLIC UTILITIES,TELECOMMUNICATIONS EQUIPMENT
TDJ,NYSE,"TELEPHONE AND DATA SYSTEMS, INC.",PUBLIC UTILITIES,TELECOMMUNICATIONS EQUIPMENT
TDS,NYSE,"TELEPHONE AND DATA SYSTEMS, INC.",PUBLIC UTILITIES,TELECOMMUNICATIONS EQUIPMENT
TU,NYSE,TELUS CORPORATION,PUBLIC UTILITIES,TELECOMMUNICATIONS EQUIPMENT
TDF,NYSE,"TEMPLETON DRAGON FUND, INC.",N/A,N/A
EMF,NYSE,TEMPLETON EMERGING MARKETS FUND,N/A,N/A
TEI,NYSE,"TEMPLETON EMERGING MARKETS INCOME FUND, INC.",N/A,N/A
GIM,NYSE,"TEMPLETON GLOBAL INCOME FUND, INC.",N/A,N/A
